policy,epsilon,episode,success,steps,final_entropy,brier
pragmatic_only,0.1,549,1,11,0.042,0.0001
pragmatic_only,0.1,550,1,3,0.0856,0.0006
pragmatic_only,0.1,551,1,5,0.1079,0.0006
pragmatic_only,0.1,552,1,6,0.1312,0.0017
pragmatic_only,0.1,553,1,13,0.4928,0.0734
pragmatic_only,0.1,554,1,2,0.4051,0.0352
pragmatic_only,0.1,555,1,1,0.0369,0.0
pragmatic_only,0.1,556,1,5,0.1875,0.0043
pragmatic_only,0.1,557,1,1,0.0117,0.0
pragmatic_only,0.1,558,1,3,0.089,0.0006
pragmatic_only,0.1,559,1,3,0.2526,0.007
pragmatic_only,0.1,560,1,1,0.0673,0.0003
pragmatic_only,0.1,561,0,15,0.5869,1.055
pragmatic_only,0.1,562,1,3,0.0137,0.0
pragmatic_only,0.1,563,1,1,0.2548,0.0097
pragmatic_only,0.1,564,1,1,0.022,0.0
pragmatic_only,0.1,565,0,15,0.6928,0.5285
pragmatic_only,0.1,566,1,5,0.0062,0.0
pragmatic_only,0.1,567,1,3,0.2526,0.0097
pragmatic_only,0.1,568,1,4,0.26,0.0096
pragmatic_only,0.1,569,1,6,0.1639,0.0016
pragmatic_only,0.1,570,1,2,0.032,0.0
pragmatic_only,0.1,571,1,8,0.1424,0.002
pragmatic_only,0.1,572,1,1,0.2452,0.0088
pragmatic_only,0.1,573,1,1,0.0726,0.0003
pragmatic_only,0.1,574,1,7,0.0024,0.0
pragmatic_only,0.1,575,1,1,0.0715,0.0002
pragmatic_only,0.1,576,1,2,0.0009,0.0
pragmatic_only,0.1,577,1,4,0.0595,0.0002
pragmatic_only,0.1,578,1,5,0.0948,0.0007
pragmatic_only,0.1,579,1,6,0.2788,0.0105
pragmatic_only,0.1,580,1,3,0.4243,0.0454
pragmatic_only,0.1,581,1,1,0.3661,0.0171
pragmatic_only,0.1,582,1,2,0.4023,0.0258
pragmatic_only,0.1,583,1,4,0.1192,0.0011
pragmatic_only,0.1,584,1,2,0.0031,0.0
pragmatic_only,0.1,585,0,15,0.0059,1.9971
pragmatic_only,0.1,586,1,1,0.0014,0.0
pragmatic_only,0.1,587,0,15,0.0,2.0
pragmatic_only,0.1,588,1,3,0.0004,0.0
pragmatic_only,0.1,589,1,7,0.258,0.0102
pragmatic_only,0.1,590,1,3,0.0292,0.0
pragmatic_only,0.1,591,1,2,0.1755,0.0018
pragmatic_only,0.1,592,1,1,0.1289,0.0014
pragmatic_only,0.1,593,1,3,0.0447,0.0001
pragmatic_only,0.1,594,1,11,0.2571,0.0092
pragmatic_only,0.1,595,1,9,0.5452,0.0462
pragmatic_only,0.1,596,1,3,0.0654,0.0002
pragmatic_only,0.1,597,1,15,0.3005,0.0159
pragmatic_only,0.1,598,1,2,0.0073,0.0
pragmatic_only,0.1,599,1,2,0.3943,0.036
pragmatic_only,0.1,600,1,7,0.2038,0.0054
pragmatic_only,0.1,601,1,1,0.0646,0.0002
pragmatic_only,0.1,602,1,1,0.1231,0.0013
pragmatic_only,0.1,603,1,2,0.3403,0.0109
pragmatic_only,0.1,604,1,1,0.1303,0.0011
pragmatic_only,0.1,605,1,1,0.0742,0.0004
pragmatic_only,0.1,606,1,1,0.3809,0.0174
pragmatic_only,0.1,607,0,15,0.182,1.9139
pragmatic_only,0.1,608,1,3,0.3573,0.0239
pragmatic_only,0.1,609,1,2,0.242,0.0064
pragmatic_only,0.1,610,0,15,0.0147,1.9918
pragmatic_only,0.1,611,1,1,0.0344,0.0001
pragmatic_only,0.1,612,1,5,0.0563,0.0002
pragmatic_only,0.1,613,1,2,0.1208,0.0009
pragmatic_only,0.1,614,1,3,0.3554,0.0261
pragmatic_only,0.1,615,1,1,0.0344,0.0001
pragmatic_only,0.1,616,0,15,0.06,1.9568
pragmatic_only,0.1,617,1,14,0.5804,0.045
pragmatic_only,0.1,618,1,7,0.2716,0.0059
pragmatic_only,0.1,619,1,1,0.0145,0.0
pragmatic_only,0.1,620,1,5,0.0464,0.0001
pragmatic_only,0.1,621,1,6,0.0798,0.0003
pragmatic_only,0.1,622,1,2,0.3363,0.0101
pragmatic_only,0.1,623,1,6,0.0973,0.0008
pragmatic_only,0.1,624,1,6,0.3783,0.0146
pragmatic_only,0.1,625,1,5,0.04,0.0001
pragmatic_only,0.1,626,1,2,0.1976,0.0026
pragmatic_only,0.1,627,1,1,0.4809,0.0283
pragmatic_only,0.1,628,1,1,0.1485,0.0022
pragmatic_only,0.1,629,1,4,0.1581,0.0027
pragmatic_only,0.1,630,1,12,0.0212,0.0
pragmatic_only,0.1,631,1,3,0.0885,0.0006
pragmatic_only,0.1,632,0,15,0.6385,0.2236
pragmatic_only,0.1,633,1,2,0.0566,0.0001
pragmatic_only,0.1,634,1,7,0.0542,0.0001
pragmatic_only,0.1,635,1,2,0.1355,0.0018
pragmatic_only,0.1,636,1,2,0.1446,0.0018
pragmatic_only,0.1,637,1,1,0.0654,0.0002
pragmatic_only,0.1,638,1,6,0.0341,0.0
pragmatic_only,0.1,639,1,1,0.0446,0.0001
pragmatic_only,0.1,640,0,15,0.0,2.0
pragmatic_only,0.1,641,0,15,0.0,2.0
pragmatic_only,0.1,642,0,15,0.0795,1.9697
pragmatic_only,0.1,643,1,12,0.0177,0.0
pragmatic_only,0.1,644,1,1,0.0289,0.0
pragmatic_only,0.1,645,1,2,0.4568,0.0562
pragmatic_only,0.1,646,0,15,0.6902,0.5873
pragmatic_only,0.1,647,1,2,0.4376,0.0204
pragmatic_only,0.1,648,1,3,0.2942,0.0079
pragmatic_only,0.1,649,1,5,0.1947,0.0046
pragmatic_only,0.1,650,1,14,0.111,0.0011
pragmatic_only,0.1,651,1,3,0.0266,0.0
pragmatic_only,0.1,652,1,1,0.6284,0.0571
pragmatic_only,0.1,653,1,1,0.1485,0.0022
pragmatic_only,0.1,654,1,9,0.2743,0.0122
pragmatic_only,0.1,655,1,4,0.0024,0.0
pragmatic_only,0.1,656,1,1,0.1364,0.0012
pragmatic_only,0.1,657,0,15,0.0354,1.9865
pragmatic_only,0.1,658,1,10,0.0122,0.0
pragmatic_only,0.1,659,1,2,0.0611,0.0002
pragmatic_only,0.1,660,1,2,0.2459,0.0043
pragmatic_only,0.1,661,1,4,0.482,0.0363
pragmatic_only,0.1,662,1,1,0.0072,0.0
pragmatic_only,0.1,663,1,3,0.4173,0.0422
pragmatic_only,0.1,664,1,2,0.3158,0.0183
pragmatic_only,0.1,665,1,2,0.0347,0.0
pragmatic_only,0.1,666,1,2,0.0098,0.0
pragmatic_only,0.1,667,1,5,0.047,0.0001
pragmatic_only,0.1,668,1,1,0.1274,0.0009
pragmatic_only,0.1,669,1,1,0.0261,0.0
pragmatic_only,0.1,670,1,3,0.2228,0.0068
pragmatic_only,0.1,671,1,15,0.0324,0.0001
pragmatic_only,0.1,672,1,15,0.0045,0.0
pragmatic_only,0.1,673,1,1,0.2968,0.0077
pragmatic_only,0.1,674,1,13,0.3082,0.0171
pragmatic_only,0.1,675,0,15,0.5792,1.2607
pragmatic_only,0.1,676,1,5,0.4624,0.0598
pragmatic_only,0.1,677,1,10,0.242,0.0086
pragmatic_only,0.1,678,1,1,0.3473,0.0123
pragmatic_only,0.1,679,1,3,0.4553,0.0243
pragmatic_only,0.1,680,1,3,0.4161,0.0248
pragmatic_only,0.1,681,1,3,0.1162,0.0011
pragmatic_only,0.1,682,1,13,0.129,0.0016
pragmatic_only,0.1,683,1,4,0.0542,0.0002
pragmatic_only,0.1,684,1,2,0.6102,0.0526
pragmatic_only,0.1,685,1,2,0.4627,0.0598
pragmatic_only,0.1,686,0,15,0.0884,1.9304
pragmatic_only,0.1,687,0,15,0.423,1.7301
pragmatic_only,0.1,688,1,5,0.2998,0.0096
pragmatic_only,0.1,689,1,4,0.3486,0.0223
pragmatic_only,0.1,690,1,2,0.1094,0.0006
pragmatic_only,0.1,691,1,2,0.3872,0.033
pragmatic_only,0.1,692,1,2,0.0257,0.0
pragmatic_only,0.1,693,1,13,0.1124,0.0008
pragmatic_only,0.1,694,1,3,0.0862,0.0006
pragmatic_only,0.1,695,1,8,0.3069,0.0118
pragmatic_only,0.1,696,0,15,0.0013,1.9995
pragmatic_only,0.1,697,1,3,0.5009,0.0414
pragmatic_only,0.1,698,0,15,0.0938,1.9629
pragmatic_only,0.1,699,1,3,0.0134,0.0
pragmatic_only,0.1,700,1,2,0.1288,0.0009
pragmatic_only,0.1,701,1,9,0.3012,0.0158
pragmatic_only,0.1,702,1,1,0.4665,0.0405
pragmatic_only,0.1,703,1,1,0.4643,0.0363
pragmatic_only,0.1,704,1,6,0.3645,0.0282
pragmatic_only,0.1,705,0,15,0.2344,1.883
pragmatic_only,0.1,706,1,2,0.0015,0.0
pragmatic_only,0.1,707,0,15,0.1144,1.9065
pragmatic_only,0.1,708,0,15,0.1375,1.9181
pragmatic_only,0.1,709,1,5,0.3574,0.0115
pragmatic_only,0.1,710,0,15,0.4741,1.339
pragmatic_only,0.1,711,1,5,0.0592,0.0002
pragmatic_only,0.1,712,1,8,0.0303,0.0
pragmatic_only,0.1,713,1,7,0.0533,0.0002
pragmatic_only,0.1,714,1,1,0.4643,0.0363
pragmatic_only,0.1,715,1,13,0.4106,0.0342
pragmatic_only,0.1,716,1,4,0.5249,0.0676
pragmatic_only,0.1,717,1,1,0.2968,0.0077
pragmatic_only,0.1,718,0,15,0.0,2.0
pragmatic_only,0.1,719,1,2,0.4425,0.0501
pragmatic_only,0.1,720,1,2,0.364,0.0132
pragmatic_only,0.1,721,1,7,0.0888,0.0005
pragmatic_only,0.1,722,1,4,0.0635,0.0003
pragmatic_only,0.1,723,1,2,0.0325,0.0
pragmatic_only,0.1,724,1,1,0.4012,0.024
pragmatic_only,0.1,725,1,1,0.0693,0.0002
pragmatic_only,0.1,726,0,15,0.0004,1.9998
pragmatic_only,0.1,727,1,3,0.5001,0.0481
pragmatic_only,0.1,728,1,3,0.4551,0.0571
pragmatic_only,0.1,729,1,4,0.2696,0.0116
pragmatic_only,0.1,730,1,14,0.3446,0.0238
pragmatic_only,0.1,731,1,1,0.1669,0.0018
pragmatic_only,0.1,732,1,1,0.2078,0.0056
pragmatic_only,0.1,733,1,9,0.0807,0.0005
pragmatic_only,0.1,734,1,5,0.2661,0.0054
pragmatic_only,0.1,735,1,14,0.0667,0.0003
pragmatic_only,0.1,736,1,1,0.115,0.0008
pragmatic_only,0.1,737,1,1,0.2078,0.0056
pragmatic_only,0.1,738,1,4,0.1131,0.0011
pragmatic_only,0.1,739,0,15,0.0084,1.9957
pragmatic_only,0.1,740,1,2,0.103,0.0008
pragmatic_only,0.1,741,1,9,0.0954,0.0007
pragmatic_only,0.1,742,0,15,0.0004,1.9999
pragmatic_only,0.1,743,1,1,0.4012,0.024
pragmatic_only,0.1,744,1,3,0.0047,0.0
pragmatic_only,0.1,745,1,3,0.051,0.0002
pragmatic_only,0.1,746,1,3,0.0581,0.0002
pragmatic_only,0.1,747,1,1,0.2139,0.0055
pragmatic_only,0.1,748,1,1,0.1669,0.0018
pragmatic_only,0.1,749,1,1,0.0358,0.0001
pragmatic_only,0.1,750,1,1,0.3795,0.0228
pragmatic_only,0.1,751,1,8,0.0134,0.0
pragmatic_only,0.1,752,1,2,0.4587,0.0337
pragmatic_only,0.1,753,1,1,0.0693,0.0002
pragmatic_only,0.1,754,1,10,0.2239,0.0069
pragmatic_only,0.1,755,1,1,0.3795,0.0228
pragmatic_only,0.1,756,1,1,0.6334,0.0587
pragmatic_only,0.1,757,1,2,0.0834,0.0005
pragmatic_only,0.1,758,1,4,0.168,0.0032
pragmatic_only,0.1,759,1,1,0.4012,0.024
pragmatic_only,0.1,760,1,4,0.4688,0.0259
pragmatic_only,0.1,761,1,5,0.4526,0.0547
pragmatic_only,0.1,762,0,15,0.0,2.0
pragmatic_only,0.1,763,0,15,0.0,2.0
pragmatic_only,0.1,764,1,1,0.0693,0.0002
pragmatic_only,0.1,765,1,3,0.1568,0.0027
pragmatic_only,0.1,766,1,1,0.3868,0.0323
pragmatic_only,0.1,767,1,1,0.0286,0.0
pragmatic_only,0.1,768,1,1,0.1978,0.0037
pragmatic_only,0.1,769,0,15,0.0,2.0
pragmatic_only,0.1,770,0,15,0.0,2.0
pragmatic_only,0.1,771,0,15,0.0018,1.9993
pragmatic_only,0.1,772,1,1,0.1763,0.0033
pragmatic_only,0.1,773,1,1,0.0739,0.0003
pragmatic_only,0.1,774,1,2,0.5595,0.0587
pragmatic_only,0.1,775,1,1,0.1669,0.0018
pragmatic_only,0.1,776,0,15,0.0,2.0
pragmatic_only,0.1,777,1,8,0.3142,0.018
pragmatic_only,0.1,778,1,4,0.1507,0.0024
pragmatic_only,0.1,779,1,1,0.0286,0.0
pragmatic_only,0.1,780,1,5,0.0154,0.0
pragmatic_only,0.1,781,1,1,0.3095,0.0082
pragmatic_only,0.1,782,1,11,0.4902,0.0743
pragmatic_only,0.1,783,1,2,0.0846,0.0003
pragmatic_only,0.1,784,1,1,0.1286,0.0012
pragmatic_only,0.1,785,1,1,0.3487,0.011
pragmatic_only,0.1,786,1,1,0.5559,0.0416
pragmatic_only,0.1,787,1,1,0.2897,0.0111
pragmatic_only,0.1,788,0,15,0.0059,1.9972
pragmatic_only,0.1,789,1,1,0.0336,0.0
pragmatic_only,0.1,790,1,1,0.1573,0.0014
pragmatic_only,0.1,791,1,1,0.1414,0.0011
pragmatic_only,0.1,792,1,2,0.07,0.0003
pragmatic_only,0.1,793,1,2,0.3316,0.0096
pragmatic_only,0.1,794,1,5,0.0007,0.0
pragmatic_only,0.1,795,1,13,0.0395,0.0001
pragmatic_only,0.1,796,1,2,0.0618,0.0001
pragmatic_only,0.1,797,1,3,0.0279,0.0
pragmatic_only,0.1,798,1,2,0.0411,0.0001
pragmatic_only,0.1,799,1,1,0.1573,0.0014
pragmatic_only,0.1,800,1,6,0.3533,0.023
pragmatic_only,0.1,801,0,15,0.5526,1.1512
pragmatic_only,0.1,802,1,2,0.1604,0.0028
pragmatic_only,0.1,803,1,3,0.3169,0.0092
pragmatic_only,0.1,804,1,3,0.2716,0.0115
pragmatic_only,0.1,805,1,5,0.0242,0.0
pragmatic_only,0.1,806,1,1,0.3487,0.011
pragmatic_only,0.1,807,1,14,0.1115,0.0011
pragmatic_only,0.1,808,0,15,0.2738,1.7003
pragmatic_only,0.1,809,1,3,0.0451,0.0001
pragmatic_only,0.1,810,1,1,0.3826,0.0192
pragmatic_only,0.1,811,1,1,0.276,0.0111
pragmatic_only,0.1,812,1,1,0.3103,0.0154
pragmatic_only,0.1,813,1,14,0.0559,0.0002
pragmatic_only,0.1,814,0,15,0.0487,1.9664
pragmatic_only,0.1,815,1,6,0.0916,0.0007
pragmatic_only,0.1,816,1,1,0.3095,0.0082
pragmatic_only,0.1,817,1,2,0.0001,0.0
pragmatic_only,0.1,818,1,2,0.2598,0.0104
pragmatic_only,0.1,819,1,2,0.0027,0.0
pragmatic_only,0.1,820,1,3,0.4131,0.0196
pragmatic_only,0.1,821,0,15,0.0014,1.9997
pragmatic_only,0.1,822,1,2,0.0718,0.0003
pragmatic_only,0.1,823,1,5,0.1132,0.0011
pragmatic_only,0.1,824,1,15,0.1959,0.0048
pragmatic_only,0.1,825,1,1,0.1056,0.0006
pragmatic_only,0.1,826,1,1,0.0336,0.0
pragmatic_only,0.1,827,1,5,0.2919,0.009
pragmatic_only,0.1,828,1,1,0.0983,0.0005
pragmatic_only,0.1,829,0,15,0.0,2.0
pragmatic_only,0.1,830,1,1,0.5198,0.0735
pragmatic_only,0.1,831,1,2,0.3868,0.0144
pragmatic_only,0.1,832,1,1,0.3826,0.0192
pragmatic_only,0.1,833,1,1,0.1573,0.0014
pragmatic_only,0.1,834,1,1,0.1553,0.0022
pragmatic_only,0.1,835,1,2,0.0699,0.0002
pragmatic_only,0.1,836,1,2,0.3308,0.0197
pragmatic_only,0.1,837,1,14,0.2432,0.0087
pragmatic_only,0.1,838,1,9,0.1663,0.0031
pragmatic_only,0.1,839,1,4,0.1228,0.0014
pragmatic_only,0.1,840,1,2,0.0508,0.0001
pragmatic_only,0.1,841,1,6,0.2649,0.0077
pragmatic_only,0.1,842,1,9,0.1874,0.0043
pragmatic_only,0.1,843,1,2,0.2033,0.0053
pragmatic_only,0.1,844,1,1,0.5843,0.0645
pragmatic_only,0.1,845,0,15,0.0,2.0
pragmatic_only,0.1,846,1,2,0.3739,0.0302
pragmatic_only,0.1,847,1,2,0.0941,0.0007
pragmatic_only,0.1,848,1,1,0.0341,0.0001
pragmatic_only,0.1,849,1,13,0.055,0.0001
pragmatic_only,0.1,850,1,3,0.4502,0.0547
pragmatic_only,0.1,851,1,14,0.3767,0.0312
pragmatic_only,0.1,852,1,5,0.3968,0.0367
pragmatic_only,0.1,853,1,5,0.0126,0.0
pragmatic_only,0.1,854,1,4,0.2547,0.0098
pragmatic_only,0.1,855,1,2,0.486,0.027
pragmatic_only,0.1,856,1,1,0.0496,0.0001
pragmatic_only,0.1,857,1,7,0.3385,0.01
pragmatic_only,0.1,858,1,2,0.326,0.0202
pragmatic_only,0.1,859,1,2,0.0869,0.0005
pragmatic_only,0.1,860,0,15,0.2845,1.8358
pragmatic_only,0.1,861,1,9,0.1429,0.0021
pragmatic_only,0.1,862,1,3,0.0826,0.0005
pragmatic_only,0.1,863,1,12,0.567,0.0553
pragmatic_only,0.1,864,1,1,0.0344,0.0
pragmatic_only,0.1,865,1,10,0.4211,0.0227
pragmatic_only,0.1,866,1,1,0.3332,0.0202
pragmatic_only,0.1,867,0,15,0.6886,0.4095
pragmatic_only,0.1,868,1,12,0.0729,0.0003
pragmatic_only,0.1,869,1,1,0.575,0.0581
pragmatic_only,0.1,870,1,9,0.2236,0.0065
pragmatic_only,0.1,871,1,1,0.0013,0.0
pragmatic_only,0.1,872,1,2,0.0733,0.0004
pragmatic_only,0.1,873,1,2,0.0449,0.0001
pragmatic_only,0.1,874,0,15,0.0,2.0
pragmatic_only,0.1,875,1,2,0.0084,0.0
pragmatic_only,0.1,876,0,15,0.0725,1.9455
pragmatic_only,0.1,877,1,9,0.0261,0.0
pragmatic_only,0.1,878,0,15,0.2248,1.8898
pragmatic_only,0.1,879,1,3,0.148,0.0023
pragmatic_only,0.1,880,1,14,0.4934,0.0761
pragmatic_only,0.1,881,0,15,0.6967,0.5008
pragmatic_only,0.1,882,1,5,0.3796,0.0261
pragmatic_only,0.1,883,1,1,0.455,0.0342
pragmatic_only,0.1,884,1,2,0.1771,0.0035
pragmatic_only,0.1,885,0,15,0.4101,1.4694
pragmatic_only,0.1,886,1,1,0.0344,0.0
pragmatic_only,0.1,887,1,3,0.4728,0.0455
pragmatic_only,0.1,888,1,2,0.1155,0.0007
pragmatic_only,0.1,889,1,6,0.4879,0.0731
pragmatic_only,0.1,890,1,3,0.0644,0.0003
pragmatic_only,0.1,891,1,2,0.2336,0.0078
pragmatic_only,0.1,892,1,6,0.2913,0.0129
pragmatic_only,0.1,893,1,2,0.0991,0.0007
pragmatic_only,0.1,894,1,12,0.5008,0.0314
pragmatic_only,0.1,895,1,2,0.0617,0.0002
pragmatic_only,0.1,896,1,2,0.0446,0.0001
pragmatic_only,0.1,897,1,1,0.0496,0.0001
pragmatic_only,0.1,898,1,5,0.4089,0.0276
pragmatic_only,0.1,899,1,2,0.275,0.0086
pragmatic_only,0.1,900,1,3,0.1303,0.0015
pragmatic_only,0.1,901,1,10,0.2255,0.0057
pragmatic_only,0.1,902,1,2,0.0526,0.0001
pragmatic_only,0.1,903,1,2,0.4455,0.0506
pragmatic_only,0.1,904,1,1,0.0761,0.0003
pragmatic_only,0.1,905,0,15,0.8478,0.4572
pragmatic_only,0.1,906,1,1,0.023,0.0
pragmatic_only,0.1,907,1,1,0.2026,0.0034
pragmatic_only,0.1,908,1,1,0.029,0.0
pragmatic_only,0.1,909,1,2,0.0434,0.0001
pragmatic_only,0.1,910,1,2,0.0254,0.0
pragmatic_only,0.1,911,1,14,0.4433,0.0514
pragmatic_only,0.1,912,1,2,0.0551,0.0001
pragmatic_only,0.1,913,0,15,0.0,2.0
pragmatic_only,0.1,914,1,9,0.2582,0.0074
pragmatic_only,0.1,915,1,1,0.4556,0.0243
pragmatic_only,0.1,916,1,3,0.0205,0.0
pragmatic_only,0.1,917,1,1,0.0375,0.0
pragmatic_only,0.1,918,1,6,0.035,0.0001
pragmatic_only,0.1,919,1,10,0.1983,0.0026
pragmatic_only,0.1,920,1,2,0.4103,0.038
pragmatic_only,0.1,921,1,2,0.4678,0.0609
pragmatic_only,0.1,922,0,15,0.0688,1.9489
pragmatic_only,0.1,923,1,6,0.5185,0.0407
pragmatic_only,0.1,924,1,1,0.5966,0.0488
pragmatic_only,0.1,925,1,2,0.3895,0.031
pragmatic_only,0.1,926,1,2,0.4245,0.0184
pragmatic_only,0.1,927,1,5,0.415,0.028
pragmatic_only,0.1,928,1,10,0.3159,0.0179
pragmatic_only,0.1,929,1,1,0.5966,0.0488
pragmatic_only,0.1,930,0,15,0.1878,1.8187
pragmatic_only,0.1,931,1,1,0.0288,0.0
pragmatic_only,0.1,932,1,1,0.0749,0.0003
pragmatic_only,0.1,933,1,2,0.5415,0.0374
pragmatic_only,0.1,934,1,1,0.0288,0.0
pragmatic_only,0.1,935,1,4,0.1157,0.0011
pragmatic_only,0.1,936,1,2,0.3163,0.012
pragmatic_only,0.1,937,0,15,0.0194,1.9887
pragmatic_only,0.1,938,1,1,0.1404,0.0014
pragmatic_only,0.1,939,1,1,0.1785,0.0021
pragmatic_only,0.1,940,1,7,0.1103,0.0011
pragmatic_only,0.1,941,1,12,0.2896,0.0143
pragmatic_only,0.1,942,1,2,0.07,0.0002
pragmatic_only,0.1,943,1,4,0.0628,0.0002
pragmatic_only,0.1,944,1,1,0.3493,0.0114
pragmatic_only,0.1,945,1,4,0.1283,0.0015
pragmatic_only,0.1,946,1,9,0.3555,0.0113
pragmatic_only,0.1,947,0,15,0.0958,1.9621
pragmatic_only,0.1,948,0,15,0.0009,1.9997
pragmatic_only,0.1,949,1,5,0.0787,0.0005
pragmatic_only,0.1,950,1,1,0.029,0.0
pragmatic_only,0.1,951,1,4,0.2649,0.011
pragmatic_only,0.1,952,1,1,0.0271,0.0
pragmatic_only,0.1,953,1,11,0.3855,0.0336
pragmatic_only,0.1,954,1,8,0.4533,0.0513
pragmatic_only,0.1,955,1,5,0.2996,0.0157
pragmatic_only,0.1,956,1,1,0.2087,0.0052
pragmatic_only,0.1,957,1,14,0.4084,0.0379
pragmatic_only,0.1,958,1,1,0.0761,0.0003
pragmatic_only,0.1,959,1,15,0.2363,0.008
pragmatic_only,0.1,960,1,1,0.2601,0.005
pragmatic_only,0.1,961,0,15,0.0,2.0
pragmatic_only,0.1,962,1,1,0.2601,0.005
pragmatic_only,0.1,963,1,4,0.1417,0.002
pragmatic_only,0.1,964,1,3,0.0232,0.0
pragmatic_only,0.1,965,1,5,0.3184,0.0187
pragmatic_only,0.1,966,1,1,0.3072,0.0152
pragmatic_only,0.1,967,1,1,0.0105,0.0
pragmatic_only,0.1,968,0,15,0.0065,1.9984
pragmatic_only,0.1,969,1,3,0.0674,0.0003
pragmatic_only,0.1,970,0,15,0.3027,1.6559
pragmatic_only,0.1,971,1,3,0.2054,0.0049
pragmatic_only,0.1,972,0,15,0.0,2.0
pragmatic_only,0.1,973,0,15,0.0,2.0
pragmatic_only,0.1,974,1,3,0.3326,0.0213
pragmatic_only,0.1,975,0,15,0.0,2.0
pragmatic_only,0.1,976,1,3,0.0008,0.0
pragmatic_only,0.1,977,1,11,0.1166,0.0012
pragmatic_only,0.1,978,1,2,0.2035,0.0045
pragmatic_only,0.1,979,1,5,0.293,0.0126
pragmatic_only,0.1,980,1,1,0.0068,0.0
pragmatic_only,0.1,981,1,2,0.0356,0.0001
pragmatic_only,0.1,982,1,2,0.4118,0.0352
pragmatic_only,0.1,983,1,1,0.0068,0.0
pragmatic_only,0.1,984,1,1,0.0594,0.0002
pragmatic_only,0.1,985,1,7,0.5527,0.0407
pragmatic_only,0.1,986,1,1,0.4179,0.0273
pragmatic_only,0.1,987,1,2,0.164,0.0029
pragmatic_only,0.1,988,1,1,0.1066,0.001
pragmatic_only,0.1,989,1,3,0.068,0.0002
pragmatic_only,0.1,990,1,8,0.4303,0.0477
pragmatic_only,0.1,991,1,1,0.1539,0.0016
pragmatic_only,0.1,992,1,6,0.2489,0.0093
pragmatic_only,0.1,993,1,15,0.2979,0.0155
pragmatic_only,0.1,994,1,2,0.0098,0.0
pragmatic_only,0.1,995,0,15,0.0027,1.9988
pragmatic_only,0.1,996,1,1,0.4626,0.0341
pragmatic_only,0.1,997,1,2,0.0368,0.0001
pragmatic_only,0.1,998,1,2,0.4718,0.0584
pragmatic_only,0.1,999,1,2,0.0254,0.0
pragmatic_only,0.1,1000,0,15,0.002,1.9991
pragmatic_only,0.1,1001,1,2,0.186,0.004
pragmatic_only,0.1,1002,1,3,0.0133,0.0
pragmatic_only,0.1,1003,1,1,0.4539,0.0519
pragmatic_only,0.1,1004,1,8,0.2838,0.0062
pragmatic_only,0.1,1005,1,3,0.033,0.0001
pragmatic_only,0.1,1006,1,4,0.1763,0.0032
pragmatic_only,0.1,1007,1,1,0.0205,0.0
pragmatic_only,0.1,1008,1,1,0.0349,0.0001
pragmatic_only,0.1,1009,0,15,0.1167,1.9014
pragmatic_only,0.1,1010,0,15,0.0,2.0
pragmatic_only,0.1,1011,1,10,0.0147,0.0
pragmatic_only,0.1,1012,1,15,0.0644,0.0002
pragmatic_only,0.1,1013,1,2,0.498,0.0756
pragmatic_only,0.1,1014,0,15,0.0001,2.0
pragmatic_only,0.1,1015,1,2,0.2926,0.0122
pragmatic_only,0.1,1016,0,15,0.1447,1.8707
pragmatic_only,0.1,1017,1,1,0.0349,0.0001
pragmatic_only,0.1,1018,1,7,0.0466,0.0001
pragmatic_only,0.1,1019,1,1,0.4626,0.0341
pragmatic_only,0.1,1020,1,1,0.4121,0.0388
pragmatic_only,0.1,1021,1,1,0.2518,0.0052
pragmatic_only,0.1,1022,1,3,0.4712,0.0355
pragmatic_only,0.1,1023,0,15,0.0923,1.9636
pragmatic_only,0.1,1024,1,1,0.0487,0.0001
pragmatic_only,0.1,1025,1,1,0.6061,0.0604
pragmatic_only,0.1,1026,0,15,0.0065,1.9968
pragmatic_only,0.1,1027,0,15,0.8568,0.7888
pragmatic_only,0.1,1028,1,1,0.4949,0.0743
pragmatic_only,0.1,1029,1,1,0.6061,0.0604
pragmatic_only,0.1,1030,1,1,0.1355,0.001
pragmatic_only,0.1,1031,1,11,0.0084,0.0
pragmatic_only,0.1,1032,0,15,0.0,2.0
pragmatic_only,0.1,1033,1,3,0.4671,0.062
pragmatic_only,0.1,1034,1,13,0.0475,0.0001
pragmatic_only,0.1,1035,0,15,0.0044,1.998
pragmatic_only,0.1,1036,1,9,0.144,0.002
pragmatic_only,0.1,1037,1,11,0.4668,0.0627
pragmatic_only,0.1,1038,1,14,0.1194,0.0009
pragmatic_only,0.1,1039,1,4,0.3482,0.0244
pragmatic_only,0.1,1040,1,3,0.3399,0.0213
pragmatic_only,0.1,1041,0,15,0.3966,1.7658
pragmatic_only,0.1,1042,1,3,0.4036,0.0258
pragmatic_only,0.1,1043,1,3,0.2877,0.0065
pragmatic_only,0.1,1044,1,12,0.0381,0.0001
pragmatic_only,0.1,1045,1,2,0.2473,0.0079
pragmatic_only,0.1,1046,0,15,0.0201,1.9892
pragmatic_only,0.1,1047,1,4,0.0816,0.0005
pragmatic_only,0.1,1048,1,14,0.0926,0.0005
pragmatic_only,0.1,1049,0,15,0.7317,0.6189
pragmatic_only,0.1,1050,1,2,0.5753,0.0438
pragmatic_only,0.1,1051,0,15,0.0004,1.9999
