router,seed,fold,ptype,level,balanced_accuracy,macro_f1
fixed_A6,42,3,amplitude_noise,10,0.4047619047619047,0.40595382954292275
fixed_A7,42,3,amplitude_noise,10,0.4603174603174603,0.45467584624211127
fixed_A8,42,3,amplitude_noise,10,0.3095238095238095,0.30820399113082037
fixed_A9,42,3,amplitude_noise,10,0.38095238095238093,0.38023947030980915
oracle,42,3,amplitude_noise,10,0.9761904761904762,0.9761836441893831
perturbation_label,42,3,amplitude_noise,10,0.4603174603174603,0.45467584624211127
fixed_A0,42,3,amplitude_noise,5,0.3968253968253968,0.39792663476874
fixed_A1,42,3,amplitude_noise,5,0.42857142857142855,0.4277746265834752
fixed_A2,42,3,amplitude_noise,5,0.36507936507936506,0.3644671330434235
fixed_A3,42,3,amplitude_noise,5,0.34920634920634924,0.349139977276051
fixed_A5,42,3,amplitude_noise,5,0.3333333333333333,0.3332820486520676
fixed_A6,42,3,amplitude_noise,5,0.3571428571428572,0.35614385614385613
fixed_A7,42,3,amplitude_noise,5,0.4365079365079365,0.43296667343577244
fixed_A8,42,3,amplitude_noise,5,0.32539682539682535,0.32641206278581136
fixed_A9,42,3,amplitude_noise,5,0.3412698412698412,0.34120571923548537
oracle,42,3,amplitude_noise,5,0.9761904761904763,0.9759808143757072
perturbation_label,42,3,amplitude_noise,5,0.42857142857142855,0.4277746265834752
fixed_A0,42,3,channel_dropout,0.1,0.4444444444444444,0.4025537634408602
fixed_A1,42,3,channel_dropout,0.1,0.5,0.49240701802371634
fixed_A2,42,3,channel_dropout,0.1,0.3333333333333333,0.16666666666666666
fixed_A3,42,3,channel_dropout,0.1,0.36507936507936506,0.2886268730041759
fixed_A5,42,3,channel_dropout,0.1,0.3333333333333333,0.16666666666666666
fixed_A6,42,3,channel_dropout,0.1,0.3333333333333333,0.16666666666666666
fixed_A7,42,3,channel_dropout,0.1,0.5158730158730158,0.4911976911976912
fixed_A8,42,3,channel_dropout,0.1,0.3333333333333333,0.16666666666666666
fixed_A9,42,3,channel_dropout,0.1,0.3333333333333333,0.16666666666666666
oracle,42,3,channel_dropout,0.1,1.0,1.0
perturbation_label,42,3,channel_dropout,0.1,0.5,0.49240701802371634
fixed_A0,42,3,channel_dropout,0.2,0.3888888888888889,0.35454391268344754
fixed_A1,42,3,channel_dropout,0.2,0.4682539682539682,0.4616664400018133
fixed_A2,42,3,channel_dropout,0.2,0.3333333333333333,0.16666666666666666
fixed_A3,42,3,channel_dropout,0.2,0.3333333333333333,0.16666666666666666
fixed_A5,42,3,channel_dropout,0.2,0.3333333333333333,0.16666666666666666
fixed_A6,42,3,channel_dropout,0.2,0.3333333333333333,0.16666666666666666
fixed_A7,42,3,channel_dropout,0.2,0.4603174603174603,0.4484683989634484
fixed_A8,42,3,channel_dropout,0.2,0.3333333333333333,0.16666666666666666
fixed_A9,42,3,channel_dropout,0.2,0.3253968253968254,0.16367265469061876
oracle,42,3,channel_dropout,0.2,0.9285714285714285,0.9270929241261722
perturbation_label,42,3,channel_dropout,0.2,0.4682539682539682,0.4616664400018133
fixed_A0,42,3,channel_dropout,0.3,0.3333333333333333,0.2923076923076923
fixed_A1,42,3,channel_dropout,0.3,0.4682539682539682,0.45186949492857426
fixed_A2,42,3,channel_dropout,0.3,0.3333333333333333,0.16666666666666666
fixed_A3,42,3,channel_dropout,0.3,0.3333333333333333,0.16666666666666666
fixed_A5,42,3,channel_dropout,0.3,0.41269841269841273,0.3289412204466872
fixed_A6,42,3,channel_dropout,0.3,0.3253968253968254,0.16565656565656564
fixed_A7,42,3,channel_dropout,0.3,0.4761904761904762,0.4330533258190791
fixed_A8,42,3,channel_dropout,0.3,0.3333333333333333,0.16666666666666666
fixed_A9,42,3,channel_dropout,0.3,0.3333333333333333,0.16666666666666666
oracle,42,3,channel_dropout,0.3,0.9603174603174603,0.9596567627284386
perturbation_label,42,3,channel_dropout,0.3,0.4682539682539682,0.45186949492857426
fixed_A0,42,3,graph_perturbation,0.1,0.4603174603174603,0.46171257167820734
fixed_A1,42,3,graph_perturbation,0.1,0.4761904761904762,0.4703425229741019
fixed_A2,42,3,graph_perturbation,0.1,0.4285714285714286,0.42458226704802043
fixed_A3,42,3,graph_perturbation,0.1,0.31746031746031744,0.16359918200409
fixed_A5,42,3,graph_perturbation,0.1,0.38888888888888884,0.3221230592134917
fixed_A6,42,3,graph_perturbation,0.1,0.4523809523809524,0.4470629771834591
fixed_A7,42,3,graph_perturbation,0.1,0.4761904761904761,0.4750899079586322
fixed_A8,42,3,graph_perturbation,0.1,0.4603174603174603,0.4575881340869988
fixed_A9,42,3,graph_perturbation,0.1,0.4523809523809524,0.4488767635895881
oracle,42,3,graph_perturbation,0.1,0.9047619047619048,0.9029966017917825
perturbation_label,42,3,graph_perturbation,0.1,0.4603174603174603,0.46171257167820734
fixed_A0,42,3,graph_perturbation,0.2,0.4603174603174603,0.46171257167820734
fixed_A1,42,3,graph_perturbation,0.2,0.4761904761904762,0.4703425229741019
fixed_A2,42,3,graph_perturbation,0.2,0.4285714285714286,0.42458226704802043
fixed_A3,42,3,graph_perturbation,0.2,0.3253968253968254,0.16565656565656564
fixed_A5,42,3,graph_perturbation,0.2,0.4047619047619047,0.3345514950166113
fixed_A6,42,3,graph_perturbation,0.2,0.4523809523809524,0.4470629771834591
fixed_A7,42,3,graph_perturbation,0.2,0.4682539682539682,0.4658167036215817
fixed_A8,42,3,graph_perturbation,0.2,0.4444444444444444,0.44005350815386657
fixed_A9,42,3,graph_perturbation,0.2,0.4444444444444444,0.44005350815386657
oracle,42,3,graph_perturbation,0.2,0.9047619047619048,0.9029966017917825
perturbation_label,42,3,graph_perturbation,0.2,0.4603174603174603,0.46171257167820734
fixed_A0,42,3,graph_perturbation,0.3,0.4603174603174603,0.46171257167820734
fixed_A1,42,3,graph_perturbation,0.3,0.4761904761904762,0.4703425229741019
fixed_A2,42,3,graph_perturbation,0.3,0.4285714285714286,0.42458226704802043
fixed_A3,42,3,graph_perturbation,0.3,0.3333333333333333,0.16666666666666666
fixed_A5,42,3,graph_perturbation,0.3,0.43650793650793646,0.3595405732166987
fixed_A6,42,3,graph_perturbation,0.3,0.4523809523809524,0.4470629771834591
fixed_A7,42,3,graph_perturbation,0.3,0.4761904761904762,0.47176458643563013
fixed_A8,42,3,graph_perturbation,0.3,0.4523809523809524,0.44788235560999956
fixed_A9,42,3,graph_perturbation,0.3,0.4523809523809524,0.44788235560999956
oracle,42,3,graph_perturbation,0.3,0.9047619047619048,0.9029966017917825
perturbation_label,42,3,graph_perturbation,0.3,0.4603174603174603,0.46171257167820734
fixed_A0,42,4,clean,clean,0.5158730158730159,0.5133894866388965
fixed_A1,42,4,clean,clean,0.5158730158730158,0.5125322381021524
fixed_A2,42,4,clean,clean,0.4444444444444444,0.4419644373781229
fixed_A3,42,4,clean,clean,0.3650793650793651,0.3645183809307923
fixed_A5,42,4,clean,clean,0.4365079365079365,0.435299752084742
fixed_A6,42,4,clean,clean,0.5,0.4973076019587648
fixed_A7,42,4,clean,clean,0.4920634920634921,0.4881705634835423
fixed_A8,42,4,clean,clean,0.5396825396825397,0.5366717869943677
fixed_A9,42,4,clean,clean,0.5238095238095238,0.5215425441431634
oracle,42,4,clean,clean,0.9285714285714285,0.9282268037057309
perturbation_label,42,4,clean,clean,0.5158730158730159,0.5133894866388965
fixed_A0,42,4,amplitude_noise,20,0.5396825396825397,0.5349840791017261
fixed_A1,42,4,amplitude_noise,20,0.5,0.49604089058303735
fixed_A2,42,4,amplitude_noise,20,0.38095238095238093,0.382347874550337
fixed_A3,42,4,amplitude_noise,20,0.3253968253968254,0.3242910722864904
fixed_A5,42,4,amplitude_noise,20,0.3253968253968254,0.3249037783921505
fixed_A6,42,4,amplitude_noise,20,0.4285714285714286,0.42472394290331267
fixed_A7,42,4,amplitude_noise,20,0.4841269841269842,0.4808667653107755
fixed_A8,42,4,amplitude_noise,20,0.4047619047619047,0.40459512468478565
fixed_A9,42,4,amplitude_noise,20,0.3968253968253968,0.3946360153256705
oracle,42,4,amplitude_noise,20,0.9920634920634921,0.9920623671155209
perturbation_label,42,4,amplitude_noise,20,0.5396825396825397,0.5349840791017261
fixed_A0,42,4,amplitude_noise,10,0.4365079365079365,0.4369808924512178
fixed_A1,42,4,amplitude_noise,10,0.4761904761904762,0.4753788920043249
fixed_A2,42,4,amplitude_noise,10,0.3333333333333333,0.32416890976734614
fixed_A3,42,4,amplitude_noise,10,0.35714285714285715,0.35688974384934696
fixed_A5,42,4,amplitude_noise,10,0.29365079365079366,0.2924051274256473
fixed_A6,42,4,amplitude_noise,10,0.31746031746031744,0.3164728682170543
fixed_A7,42,4,amplitude_noise,10,0.4761904761904762,0.4712437687966053
fixed_A8,42,4,amplitude_noise,10,0.3412698412698412,0.3388199353389227
fixed_A9,42,4,amplitude_noise,10,0.35714285714285715,0.3556145932042778
oracle,42,4,amplitude_noise,10,0.9761904761904762,0.9761838049873913
perturbation_label,42,4,amplitude_noise,10,0.4761904761904762,0.4712437687966053
fixed_A0,42,4,amplitude_noise,5,0.3888888888888889,0.38962129784443206
fixed_A1,42,4,amplitude_noise,5,0.4523809523809524,0.4507187417087888
fixed_A2,42,4,amplitude_noise,5,0.30952380952380953,0.308592434964224
fixed_A3,42,4,amplitude_noise,5,0.30952380952380953,0.30761875340188594
fixed_A5,42,4,amplitude_noise,5,0.35714285714285715,0.3562104787714544
fixed_A6,42,4,amplitude_noise,5,0.30158730158730157,0.3003584229390681
fixed_A7,42,4,amplitude_noise,5,0.4365079365079365,0.43329850226401945
fixed_A8,42,4,amplitude_noise,5,0.38095238095238093,0.3804214055099952
fixed_A9,42,4,amplitude_noise,5,0.30952380952380953,0.3083557860132513
oracle,42,4,amplitude_noise,5,0.9682539682539683,0.9682505934100547
perturbation_label,42,4,amplitude_noise,5,0.4523809523809524,0.4507187417087888
fixed_A0,42,4,channel_dropout,0.1,0.4761904761904762,0.47536378410104874
fixed_A1,42,4,channel_dropout,0.1,0.4603174603174603,0.4585326953748006
fixed_A2,42,4,channel_dropout,0.1,0.3333333333333333,0.16666666666666666
fixed_A3,42,4,channel_dropout,0.1,0.3412698412698412,0.18316854662767487
fixed_A5,42,4,channel_dropout,0.1,0.34920634920634924,0.19932659932659932
fixed_A6,42,4,channel_dropout,0.1,0.34920634920634924,0.24471200297287252
fixed_A7,42,4,channel_dropout,0.1,0.5,0.4879925756710451
fixed_A8,42,4,channel_dropout,0.1,0.42063492063492064,0.32953027032583
fixed_A9,42,4,channel_dropout,0.1,0.3412698412698412,0.21580959427796276
oracle,42,4,channel_dropout,0.1,1.0,1.0
perturbation_label,42,4,channel_dropout,0.1,0.4603174603174603,0.4585326953748006
fixed_A0,42,4,channel_dropout,0.2,0.4047619047619048,0.32037037037037036
fixed_A1,42,4,channel_dropout,0.2,0.4523809523809524,0.4515822687865698
fixed_A2,42,4,channel_dropout,0.2,0.3333333333333333,0.16666666666666666
fixed_A3,42,4,channel_dropout,0.2,0.3333333333333333,0.16666666666666666
fixed_A5,42,4,channel_dropout,0.2,0.3333333333333333,0.16666666666666666
fixed_A6,42,4,channel_dropout,0.2,0.3333333333333333,0.16666666666666666
fixed_A7,42,4,channel_dropout,0.2,0.4047619047619048,0.4022468702566459
fixed_A8,42,4,channel_dropout,0.2,0.3333333333333333,0.16666666666666666
fixed_A9,42,4,channel_dropout,0.2,0.3333333333333333,0.16666666666666666
oracle,42,4,channel_dropout,0.2,0.9285714285714285,0.927741935483871
perturbation_label,42,4,channel_dropout,0.2,0.4523809523809524,0.4515822687865698
fixed_A0,42,4,channel_dropout,0.3,0.42063492063492064,0.3958542490993917
fixed_A1,42,4,channel_dropout,0.3,0.43650793650793646,0.43283937573512316
fixed_A2,42,4,channel_dropout,0.3,0.3333333333333333,0.16666666666666666
fixed_A3,42,4,channel_dropout,0.3,0.31746031746031744,0.19515669515669512
fixed_A5,42,4,channel_dropout,0.3,0.3333333333333333,0.16666666666666666
fixed_A6,42,4,channel_dropout,0.3,0.3333333333333333,0.16666666666666666
fixed_A7,42,4,channel_dropout,0.3,0.42857142857142855,0.42559139784946237
fixed_A8,42,4,channel_dropout,0.3,0.36507936507936506,0.2900725181295324
fixed_A9,42,4,channel_dropout,0.3,0.3333333333333333,0.16666666666666666
oracle,42,4,channel_dropout,0.3,0.8809523809523809,0.8788020399455473
perturbation_label,42,4,channel_dropout,0.3,0.43650793650793646,0.43283937573512316
fixed_A0,42,4,graph_perturbation,0.1,0.5158730158730159,0.5133894866388965
fixed_A1,42,4,graph_perturbation,0.1,0.5158730158730158,0.5125322381021524
fixed_A2,42,4,graph_perturbation,0.1,0.4444444444444444,0.4419644373781229
fixed_A3,42,4,graph_perturbation,0.1,0.3333333333333333,0.24368686868686865
fixed_A5,42,4,graph_perturbation,0.1,0.35714285714285715,0.2553094313770267
fixed_A6,42,4,graph_perturbation,0.1,0.5,0.4973076019587648
fixed_A7,42,4,graph_perturbation,0.1,0.5,0.4899728997289972
fixed_A8,42,4,graph_perturbation,0.1,0.5317460317460317,0.5285651739377601
fixed_A9,42,4,graph_perturbation,0.1,0.5238095238095238,0.5191812780270354
oracle,42,4,graph_perturbation,0.1,0.9523809523809524,0.9519867325526299
perturbation_label,42,4,graph_perturbation,0.1,0.5158730158730159,0.5133894866388965
fixed_A0,42,4,graph_perturbation,0.2,0.5158730158730159,0.5133894866388965
fixed_A1,42,4,graph_perturbation,0.2,0.5158730158730158,0.5125322381021524
fixed_A2,42,4,graph_perturbation,0.2,0.4444444444444444,0.4419644373781229
fixed_A3,42,4,graph_perturbation,0.2,0.3412698412698412,0.24297082228116715
fixed_A5,42,4,graph_perturbation,0.2,0.35714285714285715,0.2341358484321999
fixed_A6,42,4,graph_perturbation,0.2,0.5,0.4973076019587648
fixed_A7,42,4,graph_perturbation,0.2,0.4920634920634921,0.4831170837194934
fixed_A8,42,4,graph_perturbation,0.2,0.5238095238095238,0.5195455360962752
fixed_A9,42,4,graph_perturbation,0.2,0.5238095238095238,0.5207061164507972
oracle,42,4,graph_perturbation,0.2,0.9523809523809524,0.9519867325526299
perturbation_label,42,4,graph_perturbation,0.2,0.5158730158730159,0.5133894866388965
fixed_A0,42,4,graph_perturbation,0.3,0.5158730158730159,0.5133894866388965
fixed_A1,42,4,graph_perturbation,0.3,0.5158730158730158,0.5125322381021524
fixed_A2,42,4,graph_perturbation,0.3,0.4444444444444444,0.4419644373781229
fixed_A3,42,4,graph_perturbation,0.3,0.3333333333333333,0.22666666666666666
fixed_A5,42,4,graph_perturbation,0.3,0.3412698412698412,0.20748299319727892
fixed_A6,42,4,graph_perturbation,0.3,0.5,0.4973076019587648
fixed_A7,42,4,graph_perturbation,0.3,0.507936507936508,0.49710278933579904
fixed_A8,42,4,graph_perturbation,0.3,0.5238095238095238,0.5201087235242833
fixed_A9,42,4,graph_perturbation,0.3,0.5238095238095238,0.5201087235242833
oracle,42,4,graph_perturbation,0.3,0.9603174603174603,0.9596567627284386
perturbation_label,42,4,graph_perturbation,0.3,0.5158730158730159,0.5133894866388965
fixed_A0,43,0,clean,clean,0.44961240310077516,0.4512538599884624
fixed_A1,43,0,clean,clean,0.441860465116279,0.44315455557656347
fixed_A2,43,0,clean,clean,0.44961240310077516,0.4503565062388592
fixed_A3,43,0,clean,clean,0.3798449612403101,0.3781691986305222
fixed_A5,43,0,clean,clean,0.42635658914728686,0.4256922426548298
fixed_A6,43,0,clean,clean,0.441860465116279,0.44365971107544144
fixed_A7,43,0,clean,clean,0.441860465116279,0.4436387288997996
fixed_A8,43,0,clean,clean,0.434108527131783,0.43582743511964955
fixed_A9,43,0,clean,clean,0.434108527131783,0.43582743511964955
oracle,43,0,clean,clean,0.9302325581395349,0.9301361175317494
perturbation_label,43,0,clean,clean,0.44961240310077516,0.4512538599884624
fixed_A0,43,0,amplitude_noise,20,0.4186046511627907,0.4114760384487788
fixed_A1,43,0,amplitude_noise,20,0.44186046511627913,0.4450151296715832
fixed_A2,43,0,amplitude_noise,20,0.35658914728682173,0.35504718570947086
fixed_A3,43,0,amplitude_noise,20,0.3488372093023256,0.34378120365489945
fixed_A5,43,0,amplitude_noise,20,0.31007751937984496,0.3071467695307461
fixed_A6,43,0,amplitude_noise,20,0.34108527131782945,0.34136593220034966
fixed_A7,43,0,amplitude_noise,20,0.441860465116279,0.4443027010000788
fixed_A8,43,0,amplitude_noise,20,0.3100775193798449,0.3106965954574408
fixed_A9,43,0,amplitude_noise,20,0.38759689922480617,0.38551137677230063
oracle,43,0,amplitude_noise,20,0.9224806201550387,0.922296576043346
perturbation_label,43,0,amplitude_noise,20,0.4186046511627907,0.4114760384487788
fixed_A0,43,0,amplitude_noise,10,0.4186046511627907,0.41924778177590843
fixed_A1,43,0,amplitude_noise,10,0.434108527131783,0.43725956457408577
fixed_A2,43,0,amplitude_noise,10,0.29457364341085274,0.2947598551615768
fixed_A3,43,0,amplitude_noise,10,0.42635658914728686,0.4241041071671427
fixed_A5,43,0,amplitude_noise,10,0.29457364341085274,0.2925793515681156
fixed_A6,43,0,amplitude_noise,10,0.37209302325581395,0.3711365839533684
fixed_A7,43,0,amplitude_noise,10,0.4573643410852713,0.46017232838938266
fixed_A8,43,0,amplitude_noise,10,0.37209302325581395,0.36949026126241313
fixed_A9,43,0,amplitude_noise,10,0.3953488372093023,0.39556194487530316
oracle,43,0,amplitude_noise,10,0.9689922480620154,0.9687992885667304
perturbation_label,43,0,amplitude_noise,10,0.4573643410852713,0.46017232838938266
fixed_A0,43,0,amplitude_noise,5,0.3798449612403101,0.37637521898391463
fixed_A1,43,0,amplitude_noise,5,0.4728682170542636,0.47002626270315534
fixed_A2,43,0,amplitude_noise,5,0.36434108527131787,0.3632412000944956
fixed_A3,43,0,amplitude_noise,5,0.310077519379845,0.30998575790541355
fixed_A5,43,0,amplitude_noise,5,0.35658914728682173,0.35555555555555557
fixed_A6,43,0,amplitude_noise,5,0.3333333333333333,0.3308504875406284
fixed_A7,43,0,amplitude_noise,5,0.4108527131782946,0.40763052208835343
fixed_A8,43,0,amplitude_noise,5,0.34108527131782945,0.33893767765474525
fixed_A9,43,0,amplitude_noise,5,0.29457364341085274,0.2937444678592466
oracle,43,0,amplitude_noise,5,0.9922480620155039,0.9922470137480279
perturbation_label,43,0,amplitude_noise,5,0.4728682170542636,0.47002626270315534
fixed_A0,43,0,channel_dropout,0.1,0.38759689922480617,0.3406816705062319
fixed_A1,43,0,channel_dropout,0.1,0.4573643410852713,0.45908641096919683
fixed_A2,43,0,channel_dropout,0.1,0.3333333333333333,0.16666666666666666
fixed_A3,43,0,channel_dropout,0.1,0.3333333333333333,0.17952069716775598
fixed_A5,43,0,channel_dropout,0.1,0.3333333333333333,0.16666666666666666
fixed_A6,43,0,channel_dropout,0.1,0.3333333333333333,0.16764132553606237
fixed_A7,43,0,channel_dropout,0.1,0.4108527131782946,0.4036700947771728
fixed_A8,43,0,channel_dropout,0.1,0.3333333333333333,0.16666666666666666
fixed_A9,43,0,channel_dropout,0.1,0.3333333333333333,0.16666666666666666
oracle,43,0,channel_dropout,0.1,1.0,1.0
perturbation_label,43,0,channel_dropout,0.1,0.4108527131782946,0.4036700947771728
fixed_A0,43,0,channel_dropout,0.2,0.3643410852713178,0.25279010975459365
fixed_A1,43,0,channel_dropout,0.2,0.44961240310077516,0.44889447901496093
fixed_A2,43,0,channel_dropout,0.2,0.3333333333333333,0.16666666666666666
fixed_A3,43,0,channel_dropout,0.2,0.3333333333333333,0.16666666666666666
fixed_A5,43,0,channel_dropout,0.2,0.3333333333333333,0.16666666666666666
fixed_A6,43,0,channel_dropout,0.2,0.3333333333333333,0.16666666666666666
fixed_A7,43,0,channel_dropout,0.2,0.40310077519379844,0.36118483889720226
fixed_A8,43,0,channel_dropout,0.2,0.3333333333333333,0.16666666666666666
fixed_A9,43,0,channel_dropout,0.2,0.3333333333333333,0.16666666666666666
oracle,43,0,channel_dropout,0.2,1.0,1.0
perturbation_label,43,0,channel_dropout,0.2,0.44961240310077516,0.44889447901496093
